model_name,month_date,target_month,portfolio,portfolio_return_percent,benchmark_return_percent,mean_fund_excess_return_percent,funds,excess_return_percent,excess_difference
XGBoost,2025-02-01,2025-03-01,16,6.970409666666666,7.352851,-0.38244133333333324,3,-0.3824413333333343,-1.0547118733938987e-15
XGBoost,2025-02-01,2025-03-01,17,6.2679540000000005,7.352851,-1.084897,4,-1.0848969999999998,2.220446049250313e-16
XGBoost,2025-02-01,2025-03-01,18,6.6538335,7.352851,-0.6990175,4,-0.6990175000000001,-1.1102230246251565e-16
XGBoost,2025-02-01,2025-03-01,19,6.117649666666666,7.352851,-1.2352013333333334,3,-1.2352013333333343,-8.881784197001252e-16
XGBoost,2025-03-01,2025-04-01,0,2.2926919999999997,3.251256,-0.958564,4,-0.9585640000000004,-4.440892098500626e-16
XGBoost,2025-03-01,2025-04-01,1,3.50270375,3.251256,0.25144775,4,0.25144774999999964,-3.885780586188048e-16
XGBoost,2025-03-01,2025-04-01,2,2.11132375,3.251256,-1.13993225,4,-1.1399322500000002,-2.220446049250313e-16
XGBoost,2025-03-01,2025-04-01,3,2.372477,3.251256,-0.8787790000000001,3,-0.8787790000000002,-1.1102230246251565e-16
XGBoost,2025-03-01,2025-04-01,4,2.51260975,3.251256,-0.73864625,4,-0.73864625,0.0
XGBoost,2025-03-01,2025-04-01,5,-18.15308775,3.251256,-21.40434375,4,-21.404343750000002,-3.552713678800501e-15
XGBoost,2025-03-01,2025-04-01,6,2.65763175,3.251256,-0.5936242500000001,4,-0.59362425,1.1102230246251565e-16
XGBoost,2025-03-01,2025-04-01,7,2.797795333333333,3.251256,-0.4534606666666667,3,-0.45346066666666696,-2.7755575615628914e-16
XGBoost,2025-03-01,2025-04-01,8,3.7475785,3.251256,0.4963225,4,0.4963224999999998,-2.220446049250313e-16
XGBoost,2025-03-01,2025-04-01,9,2.9347265,3.251256,-0.31652949999999996,4,-0.31652950000000013,-1.6653345369377348e-16
XGBoost,2025-03-01,2025-04-01,10,2.9594234999999998,3.251256,-0.29183249999999994,4,-0.2918325000000004,-4.440892098500626e-16
XGBoost,2025-03-01,2025-04-01,11,3.5331613333333336,3.251256,0.2819053333333334,3,0.28190533333333345,5.551115123125783e-17
XGBoost,2025-03-01,2025-04-01,12,3.6824635,3.251256,0.43120749999999997,4,0.43120749999999974,-2.220446049250313e-16
XGBoost,2025-03-01,2025-04-01,13,3.13830475,3.251256,-0.11295125,4,-0.11295125000000006,-5.551115123125783e-17
XGBoost,2025-03-01,2025-04-01,14,3.313326,3.251256,0.062070000000000014,4,0.06206999999999985,-1.6653345369377348e-16
XGBoost,2025-03-01,2025-04-01,15,2.2506513333333333,3.251256,-1.0006046666666666,3,-1.0006046666666668,-2.220446049250313e-16
XGBoost,2025-03-01,2025-04-01,16,2.6318185,3.251256,-0.6194375,4,-0.6194375000000001,-1.1102230246251565e-16
XGBoost,2025-03-01,2025-04-01,17,2.8988685,3.251256,-0.35238749999999996,4,-0.3523875000000003,-3.3306690738754696e-16
XGBoost,2025-03-01,2025-04-01,18,2.7409334999999997,3.251256,-0.5103225,4,-0.5103225000000005,-4.440892098500626e-16
XGBoost,2025-03-01,2025-04-01,19,3.033317333333333,3.251256,-0.21793866666666664,3,-0.21793866666666695,-3.0531133177191805e-16
XGBoost,2025-04-01,2025-05-01,0,4.415808,3.652402,0.763406,4,0.7634060000000003,2.220446049250313e-16
XGBoost,2025-04-01,2025-05-01,1,2.692672,3.652402,-0.95973,4,-0.95973,0.0
XGBoost,2025-04-01,2025-05-01,2,2.5245664999999997,3.652402,-1.1278355,4,-1.1278355000000002,-2.220446049250313e-16
XGBoost,2025-04-01,2025-05-01,3,2.745874333333333,3.652402,-0.9065276666666667,3,-0.9065276666666668,-1.1102230246251565e-16
XGBoost,2025-04-01,2025-05-01,4,2.7748567499999996,3.652402,-0.87754525,4,-0.8775452500000003,-2.220446049250313e-16
XGBoost,2025-04-01,2025-05-01,5,3.02385475,3.652402,-0.62854725,4,-0.62854725,0.0
XGBoost,2025-04-01,2025-05-01,6,3.2263572499999995,3.652402,-0.4260447500000001,4,-0.4260447500000004,-3.3306690738754696e-16
XGBoost,2025-04-01,2025-05-01,7,1.7267083333333335,3.652402,-1.9256936666666666,3,-1.9256936666666664,2.220446049250313e-16
XGBoost,2025-04-01,2025-05-01,8,3.87613275,3.652402,0.22373075000000006,4,0.2237307500000001,2.7755575615628914e-17
XGBoost,2025-04-01,2025-05-01,9,3.9111145,3.652402,0.2587125,4,0.2587125000000001,1.1102230246251565e-16
XGBoost,2025-04-01,2025-05-01,10,3.8972747500000002,3.652402,0.24487275,4,0.2448727500000003,3.0531133177191805e-16
XGBoost,2025-04-01,2025-05-01,11,4.231899333333334,3.652402,0.5794973333333333,3,0.5794973333333338,4.440892098500626e-16
XGBoost,2025-04-01,2025-05-01,12,2.9864185,3.652402,-0.6659835,4,-0.6659834999999998,1.1102230246251565e-16
XGBoost,2025-04-01,2025-05-01,13,3.27682725,3.652402,-0.37557475,4,-0.37557474999999974,2.7755575615628914e-16
XGBoost,2025-04-01,2025-05-01,14,3.29984425,3.652402,-0.35255775,4,-0.3525577499999999,1.1102230246251565e-16
XGBoost,2025-04-01,2025-05-01,15,6.812349666666667,3.652402,3.159947666666666,3,3.159947666666667,8.881784197001252e-16
XGBoost,2025-04-01,2025-05-01,16,5.62277725,3.652402,1.97037525,4,1.9703752500000005,4.440892098500626e-16
XGBoost,2025-04-01,2025-05-01,17,4.67962275,3.652402,1.02722075,4,1.0272207500000001,2.220446049250313e-16
XGBoost,2025-04-01,2025-05-01,18,3.6260857499999997,3.652402,-0.02631624999999993,4,-0.026316250000000263,-3.3306690738754696e-16
XGBoost,2025-04-01,2025-05-01,19,4.837376,3.652402,1.1849739999999997,3,1.184974,2.220446049250313e-16
XGBoost,2025-05-01,2025-06-01,0,3.29394575,3.766898,-0.47295224999999996,4,-0.4729522500000001,-1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,1,3.4689705,3.766898,-0.2979275,4,-0.2979274999999997,3.3306690738754696e-16
XGBoost,2025-05-01,2025-06-01,2,2.860821,3.766898,-0.9060769999999999,4,-0.9060769999999998,1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,3,3.956061,3.766898,0.18916299999999994,3,0.1891630000000002,2.498001805406602e-16
XGBoost,2025-05-01,2025-06-01,4,4.017971,3.766898,0.251073,4,0.2510730000000003,3.3306690738754696e-16
XGBoost,2025-05-01,2025-06-01,5,3.2454085000000004,3.766898,-0.5214894999999999,4,-0.5214894999999995,4.440892098500626e-16
XGBoost,2025-05-01,2025-06-01,6,3.2593725,3.766898,-0.5075255,4,-0.5075254999999999,1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,7,3.4913336666666663,3.766898,-0.2755643333333333,3,-0.2755643333333335,-2.220446049250313e-16
XGBoost,2025-05-01,2025-06-01,8,3.47622125,3.766898,-0.29067675000000004,4,-0.2906767499999998,2.220446049250313e-16
XGBoost,2025-05-01,2025-06-01,9,3.33588325,3.766898,-0.43101475,4,-0.43101474999999967,3.3306690738754696e-16
XGBoost,2025-05-01,2025-06-01,10,3.6625372499999997,3.766898,-0.10436075,4,-0.10436075000000011,-1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,11,3.710891666666667,3.766898,-0.05600633333333333,3,-0.056006333333332936,3.95516952522712e-16
XGBoost,2025-05-01,2025-06-01,12,4.40803925,3.766898,0.64114125,4,0.64114125,0.0
XGBoost,2025-05-01,2025-06-01,13,3.1954605,3.766898,-0.5714374999999999,4,-0.5714375,-1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,14,3.55701425,3.766898,-0.20988374999999998,4,-0.20988374999999992,5.551115123125783e-17
XGBoost,2025-05-01,2025-06-01,15,4.531236,3.766898,0.764338,3,0.764338,0.0
XGBoost,2025-05-01,2025-06-01,16,3.6664104999999996,3.766898,-0.1004875,4,-0.10048750000000028,-2.914335439641036e-16
XGBoost,2025-05-01,2025-06-01,17,3.4828685,3.766898,-0.28402950000000005,4,-0.28402949999999993,1.1102230246251565e-16
XGBoost,2025-05-01,2025-06-01,18,3.9576895,3.766898,0.1907915,4,0.1907915,0.0
XGBoost,2025-05-01,2025-06-01,19,2.695658,3.766898,-1.07124,3,-1.07124,0.0
XGBoost,2025-06-01,2025-07-01,0,-2.1697082500000002,-2.826766,0.6570577499999999,4,0.6570577499999999,0.0
XGBoost,2025-06-01,2025-07-01,1,-2.02139125,-2.826766,0.80537475,4,0.8053747499999999,-1.1102230246251565e-16
XGBoost,2025-06-01,2025-07-01,2,-1.648848,-2.826766,1.177918,4,1.177918,0.0
XGBoost,2025-06-01,2025-07-01,3,-2.0552505,-2.826766,0.7715155,4,0.7715155,0.0
XGBoost,2025-06-01,2025-07-01,4,-1.1131123333333333,-2.8267660000000006,1.7136536666666666,3,1.7136536666666673,6.661338147750939e-16
XGBoost,2025-06-01,2025-07-01,5,-1.7684084999999998,-2.826766,1.0583575,4,1.0583575000000003,2.220446049250313e-16
XGBoost,2025-06-01,2025-07-01,6,-1.7941395,-2.826766,1.0326265000000001,4,1.0326265000000001,0.0
XGBoost,2025-06-01,2025-07-01,7,-1.3662465,-2.826766,1.4605195,4,1.4605195000000002,2.220446049250313e-16
XGBoost,2025-06-01,2025-07-01,8,-1.9082245,-2.826766,0.9185414999999999,4,0.9185415000000001,2.220446049250313e-16
XGBoost,2025-06-01,2025-07-01,9,-1.5515766666666666,-2.8267660000000006,1.2751893333333333,3,1.275189333333334,6.661338147750939e-16
XGBoost,2025-06-01,2025-07-01,10,-2.994085,-2.826766,-0.167319,4,-0.167319,0.0
XGBoost,2025-06-01,2025-07-01,11,-2.28099475,-2.826766,0.54577125,4,0.54577125,0.0
XGBoost,2025-06-01,2025-07-01,12,-0.6797967500000001,-2.826766,2.14696925,4,2.14696925,0.0
XGBoost,2025-06-01,2025-07-01,13,-1.77812325,-2.826766,1.04864275,4,1.0486427500000002,2.220446049250313e-16
XGBoost,2025-06-01,2025-07-01,14,-1.2380396666666666,-2.8267660000000006,1.5887263333333335,3,1.588726333333334,4.440892098500626e-16
XGBoost,2025-06-01,2025-07-01,15,-1.276443,-2.826766,1.550323,4,1.5503230000000001,2.220446049250313e-16
XGBoost,2025-06-01,2025-07-01,16,-2.3419102499999997,-2.826766,0.48485575000000003,4,0.48485575000000036,3.3306690738754696e-16
XGBoost,2025-06-01,2025-07-01,17,-2.62863325,-2.826766,0.19813275,4,0.19813275000000008,8.326672684688674e-17
XGBoost,2025-06-01,2025-07-01,18,-1.7642487500000001,-2.826766,1.06251725,4,1.06251725,0.0
XGBoost,2025-06-01,2025-07-01,19,-1.5430796666666666,-2.8267660000000006,1.2836863333333333,3,1.283686333333334,6.661338147750939e-16
XGBoost,2025-07-01,2025-08-01,0,-2.24276925,-1.816508,-0.42626125,4,-0.4262612499999998,1.6653345369377348e-16
XGBoost,2025-07-01,2025-08-01,1,-2.38845425,-1.816508,-0.57194625,4,-0.5719462500000001,-1.1102230246251565e-16
XGBoost,2025-07-01,2025-08-01,2,-1.91542125,-1.816508,-0.09891325000000001,4,-0.09891325000000006,-5.551115123125783e-17
XGBoost,2025-07-01,2025-08-01,3,-2.9294485,-1.816508,-1.1129405,4,-1.1129404999999999,2.220446049250313e-16
XGBoost,2025-07-01,2025-08-01,4,-1.9169055,-1.816508,-0.10039750000000001,4,-0.10039749999999992,9.71445146547012e-17
XGBoost,2025-07-01,2025-08-01,5,-3.1192937499999998,-1.816508,-1.30278575,4,-1.3027857499999997,2.220446049250313e-16
XGBoost,2025-07-01,2025-08-01,6,-2.0791103333333334,-1.816508,-0.2626023333333333,3,-0.2626023333333334,-5.551115123125783e-17
XGBoost,2025-07-01,2025-08-01,7,-3.64942225,-1.816508,-1.83291425,4,-1.8329142500000002,-2.220446049250313e-16
XGBoost,2025-07-01,2025-08-01,8,-1.4376625,-1.816508,0.3788455,4,0.37884549999999995,-5.551115123125783e-17
XGBoost,2025-07-01,2025-08-01,9,-1.1489432499999999,-1.816508,0.66756475,4,0.6675647500000002,1.1102230246251565e-16
XGBoost,2025-07-01,2025-08-01,10,-1.699838,-1.816508,0.11667000000000002,4,0.11667000000000005,2.7755575615628914e-17
XGBoost,2025-07-01,2025-08-01,11,-2.52108275,-1.816508,-0.7045747499999999,4,-0.7045747500000001,-2.220446049250313e-16
XGBoost,2025-07-01,2025-08-01,12,-2.80129175,-1.816508,-0.9847837500000001,4,-0.9847837499999998,2.220446049250313e-16
XGBoost,2025-07-01,2025-08-01,13,-2.4595816666666668,-1.816508,-0.6430736666666667,3,-0.6430736666666668,-1.1102230246251565e-16
XGBoost,2025-07-01,2025-08-01,14,-1.54034175,-1.816508,0.27616625000000006,4,0.27616624999999995,-1.1102230246251565e-16
XGBoost,2025-07-01,2025-08-01,15,-1.28311975,-1.816508,0.53338825,4,0.53338825,0.0
XGBoost,2025-07-01,2025-08-01,16,-2.26963425,-1.816508,-0.45312625000000006,4,-0.4531262500000002,-1.1102230246251565e-16
XGBoost,2025-07-01,2025-08-01,17,-0.61858175,-1.816508,1.19792625,4,1.19792625,0.0
XGBoost,2025-07-01,2025-08-01,18,-1.70018025,-1.816508,0.11632774999999995,4,0.11632774999999995,0.0
XGBoost,2025-07-01,2025-08-01,19,-1.6452313333333333,-1.816508,0.17127666666666666,3,0.17127666666666674,8.326672684688674e-17
XGBoost,2025-08-01,2025-09-01,0,1.89641875,1.253765,0.64265375,4,0.64265375,0.0
XGBoost,2025-08-01,2025-09-01,1,0.96735875,1.253765,-0.28640625,4,-0.28640625,0.0
XGBoost,2025-08-01,2025-09-01,2,1.4080145000000002,1.253765,0.15424949999999998,4,0.15424950000000015,1.6653345369377348e-16
XGBoost,2025-08-01,2025-09-01,3,1.9392014999999998,1.253765,0.6854365,4,0.6854364999999998,-2.220446049250313e-16
XGBoost,2025-08-01,2025-09-01,4,1.24190175,1.253765,-0.011863249999999992,4,-0.011863249999999992,0.0
XGBoost,2025-08-01,2025-09-01,5,1.399721,1.253765,0.14595600000000003,4,0.14595599999999997,-5.551115123125783e-17
XGBoost,2025-08-01,2025-09-01,6,1.1078903333333334,1.253765,-0.14587466666666668,3,-0.1458746666666666,8.326672684688674e-17
XGBoost,2025-08-01,2025-09-01,7,1.229202,1.253765,-0.024563000000000015,4,-0.024563000000000113,-9.71445146547012e-17
XGBoost,2025-08-01,2025-09-01,8,0.9505984999999999,1.253765,-0.3031665,4,-0.3031665000000001,-1.1102230246251565e-16
XGBoost,2025-08-01,2025-09-01,9,0.5650325,1.253765,-0.6887325,4,-0.6887325,0.0
XGBoost,2025-08-01,2025-09-01,10,0.41654325,1.253765,-0.8372217499999999,4,-0.8372217500000001,-2.220446049250313e-16
XGBoost,2025-08-01,2025-09-01,11,1.91426875,1.253765,0.6605037500000001,4,0.66050375,-1.1102230246251565e-16
XGBoost,2025-08-01,2025-09-01,12,1.293461,1.253765,0.039695999999999954,4,0.039695999999999954,0.0
XGBoost,2025-08-01,2025-09-01,13,1.4085226666666666,1.253765,0.1547576666666667,3,0.15475766666666657,-1.3877787807814457e-16
XGBoost,2025-08-01,2025-09-01,14,1.44645475,1.253765,0.19268974999999994,4,0.19268975,5.551115123125783e-17
XGBoost,2025-08-01,2025-09-01,15,1.3314819999999998,1.253765,0.07771700000000004,4,0.07771699999999981,-2.220446049250313e-16
XGBoost,2025-08-01,2025-09-01,16,0.7440205,1.253765,-0.5097445,4,-0.5097445,0.0
XGBoost,2025-08-01,2025-09-01,17,0.41185125000000006,1.253765,-0.84191375,4,-0.84191375,0.0
XGBoost,2025-08-01,2025-09-01,18,1.4022345,1.253765,0.14846949999999998,4,0.14846950000000003,5.551115123125783e-17
XGBoost,2025-08-01,2025-09-01,19,1.011342,1.253765,-0.24242300000000003,3,-0.24242300000000006,-2.7755575615628914e-17
XGBoost,2025-09-01,2025-10-01,0,3.3211660000000003,4.342917,-1.021751,5,-1.0217509999999996,4.440892098500626e-16
XGBoost,2025-09-01,2025-10-01,1,3.2488972499999997,4.342917,-1.09401975,4,-1.0940197500000002,-2.220446049250313e-16
XGBoost,2025-09-01,2025-10-01,2,3.75097125,4.342917,-0.59194575,4,-0.5919457499999998,2.220446049250313e-16
XGBoost,2025-09-01,2025-10-01,3,3.1329797499999996,4.342917,-1.2099372499999999,4,-1.2099372500000003,-4.440892098500626e-16
XGBoost,2025-09-01,2025-10-01,4,2.9061965,4.342917,-1.4367205,4,-1.4367204999999998,2.220446049250313e-16
XGBoost,2025-09-01,2025-10-01,5,2.36157825,4.342917,-1.98133875,4,-1.98133875,0.0
XGBoost,2025-09-01,2025-10-01,6,3.153207,4.342917,-1.1897099999999998,4,-1.1897099999999998,0.0
XGBoost,2025-09-01,2025-10-01,7,2.46543975,4.342917,-1.87747725,4,-1.87747725,0.0
XGBoost,2025-09-01,2025-10-01,8,3.2110042500000002,4.342917,-1.1319127500000001,4,-1.1319127499999997,4.440892098500626e-16
XGBoost,2025-09-01,2025-10-01,9,2.951059,4.342917,-1.391858,4,-1.391858,0.0
XGBoost,2025-09-01,2025-10-01,10,3.77371375,4.342917,-0.56920325,4,-0.5692032499999997,3.3306690738754696e-16
XGBoost,2025-09-01,2025-10-01,11,3.182795,4.342917,-1.1601219999999999,4,-1.1601219999999999,0.0
XGBoost,2025-09-01,2025-10-01,12,2.6809355,4.342917,-1.6619815,4,-1.6619815,0.0
XGBoost,2025-09-01,2025-10-01,13,2.5278817499999997,4.342917,-1.81503525,4,-1.8150352500000002,-2.220446049250313e-16
XGBoost,2025-09-01,2025-10-01,14,3.24707825,4.342917,-1.09583875,4,-1.09583875,0.0
XGBoost,2025-09-01,2025-10-01,15,2.79434675,4.342917,-1.54857025,4,-1.54857025,0.0
XGBoost,2025-09-01,2025-10-01,16,3.194981,4.342917,-1.147936,4,-1.147936,0.0
XGBoost,2025-09-01,2025-10-01,17,2.89896025,4.342917,-1.4439567500000001,4,-1.44395675,2.220446049250313e-16
XGBoost,2025-09-01,2025-10-01,18,3.325182,4.342917,-1.017735,4,-1.017735,0.0
XGBoost,2025-09-01,2025-10-01,19,2.9098342500000003,4.342917,-1.43308275,4,-1.4330827499999996,4.440892098500626e-16
XGBoost,2025-10-01,2025-11-01,0,-0.1375324,0.9964980000000001,-1.1340303999999999,5,-1.1340304,-2.220446049250313e-16
XGBoost,2025-10-01,2025-11-01,1,0.38713425,0.996498,-0.60936375,4,-0.60936375,0.0
XGBoost,2025-10-01,2025-11-01,2,-0.25429749999999995,0.996498,-1.2507955,4,-1.2507955,0.0
XGBoost,2025-10-01,2025-11-01,3,-0.37746275,0.996498,-1.37396075,4,-1.37396075,0.0
XGBoost,2025-10-01,2025-11-01,4,-0.36537025,0.996498,-1.3618682500000001,4,-1.3618682500000001,0.0
XGBoost,2025-10-01,2025-11-01,5,-0.017223250000000023,0.996498,-1.0137212500000001,4,-1.0137212500000001,0.0
XGBoost,2025-10-01,2025-11-01,6,-0.6503315000000001,0.996498,-1.6468295000000002,4,-1.6468295,2.220446049250313e-16
XGBoost,2025-10-01,2025-11-01,7,-0.030538750000000003,0.996498,-1.02703675,4,-1.02703675,0.0
XGBoost,2025-10-01,2025-11-01,8,-0.17078,0.996498,-1.167278,4,-1.167278,0.0
XGBoost,2025-10-01,2025-11-01,9,-0.35893299999999995,0.996498,-1.355431,4,-1.3554309999999998,2.220446049250313e-16
XGBoost,2025-10-01,2025-11-01,10,-0.41244075,0.996498,-1.4089387500000001,4,-1.40893875,2.220446049250313e-16
XGBoost,2025-10-01,2025-11-01,11,0.24900975000000003,0.996498,-0.74748825,4,-0.74748825,0.0
XGBoost,2025-10-01,2025-11-01,12,0.35506850000000006,0.996498,-0.6414295,4,-0.6414294999999999,1.1102230246251565e-16
XGBoost,2025-10-01,2025-11-01,13,-0.37159925000000005,0.996498,-1.36809725,4,-1.36809725,0.0
XGBoost,2025-10-01,2025-11-01,14,0.14786500000000002,0.996498,-0.848633,4,-0.848633,0.0
XGBoost,2025-10-01,2025-11-01,15,0.264643,0.996498,-0.731855,4,-0.7318549999999999,1.1102230246251565e-16
XGBoost,2025-10-01,2025-11-01,16,0.26108750000000003,0.996498,-0.7354105,4,-0.7354105,0.0
XGBoost,2025-10-01,2025-11-01,17,-0.2301025,0.996498,-1.2266005,4,-1.2266005,0.0
XGBoost,2025-10-01,2025-11-01,18,-0.33493025000000004,0.996498,-1.33142825,4,-1.33142825,0.0
XGBoost,2025-10-01,2025-11-01,19,0.3202795,0.996498,-0.6762185000000001,4,-0.6762185000000001,0.0
XGBoost,2025-11-01,2025-12-01,0,-0.32562,-0.257308,-0.068312,5,-0.06831200000000004,-4.163336342344337e-17
XGBoost,2025-11-01,2025-12-01,1,-0.3034185,-0.257308,-0.0461105,4,-0.0461105,0.0
XGBoost,2025-11-01,2025-12-01,2,-0.43204025,-0.257308,-0.17473224999999995,4,-0.17473225000000003,-8.326672684688674e-17
XGBoost,2025-11-01,2025-12-01,3,-0.4699875,-0.257308,-0.2126795,4,-0.21267950000000002,-2.7755575615628914e-17
XGBoost,2025-11-01,2025-12-01,4,-0.13262225,-0.257308,0.12468574999999998,4,0.12468574999999998,0.0
XGBoost,2025-11-01,2025-12-01,5,-0.2164835,-0.257308,0.040824500000000014,4,0.040824499999999986,-2.7755575615628914e-17
XGBoost,2025-11-01,2025-12-01,6,-0.33198975000000003,-0.257308,-0.07468174999999999,4,-0.07468175000000005,-5.551115123125783e-17
XGBoost,2025-11-01,2025-12-01,7,-0.50417,-0.257308,-0.24686200000000005,4,-0.24686200000000003,2.7755575615628914e-17
XGBoost,2025-11-01,2025-12-01,8,-0.621696,-0.257308,-0.36438800000000005,4,-0.36438800000000005,0.0
XGBoost,2025-11-01,2025-12-01,9,-0.5260215,-0.257308,-0.2687135,4,-0.26871350000000005,-5.551115123125783e-17
XGBoost,2025-11-01,2025-12-01,10,-0.7648287500000001,-0.257308,-0.5075207500000001,4,-0.5075207500000001,0.0
XGBoost,2025-11-01,2025-12-01,11,0.54631775,-0.257308,0.80362575,4,0.80362575,0.0
XGBoost,2025-11-01,2025-12-01,12,-0.2777755,-0.257308,-0.020467499999999993,4,-0.020467500000000027,-3.469446951953614e-17
XGBoost,2025-11-01,2025-12-01,13,-0.49059275,-0.257308,-0.23328475,4,-0.23328475000000004,-2.7755575615628914e-17
XGBoost,2025-11-01,2025-12-01,14,-0.89742525,-0.257308,-0.6401172500000001,4,-0.64011725,1.1102230246251565e-16
XGBoost,2025-11-01,2025-12-01,15,-0.55975625,-0.257308,-0.30244825,4,-0.30244825,0.0
XGBoost,2025-11-01,2025-12-01,16,-0.31865825000000003,-0.257308,-0.061350249999999995,4,-0.06135025000000005,-5.551115123125783e-17
XGBoost,2025-11-01,2025-12-01,17,0.40462549999999997,-0.257308,0.6619335,4,0.6619335,0.0
XGBoost,2025-11-01,2025-12-01,18,-0.30077424999999997,-0.257308,-0.04346625,4,-0.043466249999999984,1.3877787807814457e-17
XGBoost,2025-11-01,2025-12-01,19,-1.05172375,-0.257308,-0.79441575,4,-0.7944157500000001,-1.1102230246251565e-16
XGBoost,2025-12-01,2026-01-01,0,-3.9741124,-3.2732420000000007,-0.7008704,5,-0.7008703999999994,5.551115123125783e-16
XGBoost,2025-12-01,2026-01-01,1,-2.95708375,-3.273242,0.31615825000000003,4,0.3161582500000004,3.885780586188048e-16
XGBoost,2025-12-01,2026-01-01,2,-3.258875,-3.273242,0.014366999999999963,4,0.014367000000000019,5.551115123125783e-17
XGBoost,2025-12-01,2026-01-01,3,-2.4257545,-3.273242,0.8474875,4,0.8474875000000002,2.220446049250313e-16
XGBoost,2025-12-01,2026-01-01,4,-2.8371742,-3.2732420000000007,0.4360678,5,0.43606780000000045,4.440892098500626e-16
XGBoost,2025-12-01,2026-01-01,5,-3.563589,-3.273242,-0.290347,4,-0.2903469999999997,3.3306690738754696e-16
XGBoost,2025-12-01,2026-01-01,6,-3.0072397499999997,-3.273242,0.26600225,4,0.26600225000000055,5.551115123125783e-16
XGBoost,2025-12-01,2026-01-01,7,-3.8768397500000003,-3.273242,-0.60359775,4,-0.60359775,0.0
XGBoost,2025-12-01,2026-01-01,8,-3.0912143999999997,-3.2732420000000007,0.1820276,5,0.18202760000000096,9.43689570931383e-16
XGBoost,2025-12-01,2026-01-01,9,-1.98082125,-3.273242,1.2924207499999998,4,1.2924207500000002,4.440892098500626e-16
XGBoost,2025-12-01,2026-01-01,10,-2.9886280000000003,-3.273242,0.28461400000000003,4,0.2846139999999999,-1.1102230246251565e-16
XGBoost,2025-12-01,2026-01-01,11,-3.60928475,-3.273242,-0.33604274999999995,4,-0.33604274999999983,1.1102230246251565e-16
