scheme_name,month_date,target_month,rf_probability,monthly_return_percent,benchmark_monthly_return_percent,excess_return_percent,rank,funds_in_month,portfolio,model_name,probability_column,xgb_probability,lgbm_probability,average_probability
UTI Flexi Cap Fund,2024-02-01,2024-03-01,,0.136222,3.2e-05,0.13619,9.0,32,5,Combination,average_probability,,,0.8369171819749094
UTI Value Fund,2024-02-01,2024-03-01,,-0.620759,3.2e-05,-0.620791,32.0,32,19,Combination,average_probability,,,0.18368213831774471
Axis Flexi Cap Fund,2024-03-01,2024-04-01,,3.685504,4.533622,-0.848118,18.0,32,10,Combination,average_probability,,,0.777499795033783
DSP ELSS Tax Saver Fund,2024-03-01,2024-04-01,,5.889785,4.533622,1.356163,26.0,32,15,Combination,average_probability,,,0.5369179986762949
DSP Flexi Cap Fund,2024-03-01,2024-04-01,,5.082646,4.533622,0.549024,16.0,32,9,Combination,average_probability,,,0.7868662104395104
Edelweiss ELSS Tax saver Fund,2024-03-01,2024-04-01,,3.328773,4.533622,-1.204849,28.0,32,16,Combination,average_probability,,,0.5279921688307874
Edelweiss Flexi Cap Fund,2024-03-01,2024-04-01,,4.391548,4.533622,-0.142074,15.0,32,8,Combination,average_probability,,,0.7910286207046319
Franklin India ELSS Tax Saver Fund,2024-03-01,2024-04-01,,3.897104,4.533622,-0.636518,4.0,32,1,Combination,average_probability,,,0.872615763169201
Franklin India Flexi Cap Fund,2024-03-01,2024-04-01,,4.020038,4.533622,-0.513584,5.0,32,2,Combination,average_probability,,,0.869931941692977
Franklin India Focused Equity Fund,2024-03-01,2024-04-01,,3.601527,4.533622,-0.932095,24.0,32,14,Combination,average_probability,,,0.5979269834492933
Franklin India Opportunities Fund,2024-03-01,2024-04-01,,10.286075,4.533622,5.752453,2.0,32,0,Combination,average_probability,,,0.88168346243885
HDFC ELSS Tax saver,2024-03-01,2024-04-01,,3.603967,4.533622,-0.929655,17.0,32,10,Combination,average_probability,,,0.7786019220137789
HDFC Flexi Cap Fund,2024-03-01,2024-04-01,,3.323035,4.533622,-1.210587,10.0,32,5,Combination,average_probability,,,0.8393245947331246
HDFC Focused Fund,2024-03-01,2024-04-01,,3.601527,4.533622,-0.932095,6.0,32,3,Combination,average_probability,,,0.8670930516824976
HDFC Value Fund,2024-03-01,2024-04-01,,4.623961,4.533622,0.090339,8.0,32,4,Combination,average_probability,,,0.8531320267954897
HSBC Flexi Cap Fund,2024-03-01,2024-04-01,,4.05967,4.533622,-0.473952,22.0,32,13,Combination,average_probability,,,0.7071752395129905
ICICI Prudential ELSS Tax Saver Fund,2024-03-01,2024-04-01,,2.956655,4.533622,-1.576967,20.0,32,11,Combination,average_probability,,,0.7652123438937525
ICICI Prudential India Opportunities Fund,2024-03-01,2024-04-01,,2.610063,4.533622,-1.923559,1.0,32,0,Combination,average_probability,,,0.9110421993207254
ITI ELSS Tax Saver Fund,2024-03-01,2024-04-01,,6.41467,4.533622,1.881048,9.0,32,5,Combination,average_probability,,,0.8522052503185301
Kotak ELSS Tax Saver Fund,2024-03-01,2024-04-01,,5.497173,4.533622,0.963551,31.0,32,18,Combination,average_probability,,,0.2328742416364097
LIC MF ELSS Tax Saver,2024-03-01,2024-04-01,,4.109112,4.533622,-0.42451,25.0,32,15,Combination,average_probability,,,0.5530880387951986
LIC MF Flexi Cap Fund,2024-03-01,2024-04-01,,4.089111,4.533622,-0.444511,29.0,32,17,Combination,average_probability,,,0.3604191661544844
Motilal Oswal ELSS Tax Saver Fund,2024-03-01,2024-04-01,,6.604114,4.533622,2.070492,7.0,32,3,Combination,average_probability,,,0.8607201920515256
Motilal Oswal Flexi Cap Fund,2024-03-01,2024-04-01,,4.220808,4.533622,-0.312814,21.0,32,12,Combination,average_probability,,,0.7200080410499333
Navi Flexi Cap Fund,2024-03-01,2024-04-01,,3.392367,4.533622,-1.141255,3.0,32,1,Combination,average_probability,,,0.8736982598159863
Parag Parikh ELSS Tax Saver Fund,2024-03-01,2024-04-01,,2.756612,4.533622,-1.77701,23.0,32,13,Combination,average_probability,,,0.6753360814320056
Parag Parikh Flexi Cap Fund,2024-03-01,2024-04-01,,2.799175,4.533622,-1.734447,14.0,32,8,Combination,average_probability,,,0.7965288012658925
PGIM India Flexi Cap Fund,2024-03-01,2024-04-01,,3.011712,4.533622,-1.52191,32.0,32,19,Combination,average_probability,,,0.19979475783826153
Shriram ELSS Tax Saver Fund,2024-03-01,2024-04-01,,4.380169,4.533622,-0.153453,27.0,32,16,Combination,average_probability,,,0.5292514045046911
Shriram Flexi Cap Fund,2024-03-01,2024-04-01,,4.441339,4.533622,-0.092283,11.0,32,6,Combination,average_probability,,,0.8188782629398417
Sundaram ELSS Tax Saver Fund,2024-03-01,2024-04-01,,3.655039,4.533622,-0.878583,13.0,32,7,Combination,average_probability,,,0.8035801520901308
UTI ELSS Tax Saver Fund,2024-03-01,2024-04-01,,4.284869,4.533622,-0.248753,19.0,32,11,Combination,average_probability,,,0.7661239351028829
UTI Flexi Cap Fund,2024-03-01,2024-04-01,,1.91143,4.533622,-2.622192,12.0,32,6,Combination,average_probability,,,0.8163491276514581
UTI Value Fund,2024-03-01,2024-04-01,,4.710377,4.533622,0.176755,30.0,32,18,Combination,average_probability,,,0.35176904358805783
Axis Flexi Cap Fund,2024-04-01,2024-05-01,,1.342812,0.731367,0.611445,21.0,32,12,Combination,average_probability,,,0.1629534125034525
DSP ELSS Tax Saver Fund,2024-04-01,2024-05-01,,2.480496,0.731367,1.749129,6.0,32,3,Combination,average_probability,,,0.5425577952572692
DSP Flexi Cap Fund,2024-04-01,2024-05-01,,2.098992,0.731367,1.367625,13.0,32,7,Combination,average_probability,,,0.2431402684449452
Edelweiss ELSS Tax saver Fund,2024-04-01,2024-05-01,,1.897617,0.731367,1.16625,14.0,32,8,Combination,average_probability,,,0.2403534680081079
Edelweiss Flexi Cap Fund,2024-04-01,2024-05-01,,2.507192,0.731367,1.775825,23.0,32,13,Combination,average_probability,,,0.1399611366402687
Franklin India ELSS Tax Saver Fund,2024-04-01,2024-05-01,,0.864446,0.731367,0.133079,22.0,32,13,Combination,average_probability,,,0.156588498511379
Franklin India Flexi Cap Fund,2024-04-01,2024-05-01,,0.885017,0.731367,0.15365,27.0,32,16,Combination,average_probability,,,0.12923215413083838
Franklin India Focused Equity Fund,2024-04-01,2024-05-01,,0.864442,0.731367,0.133075,12.0,32,6,Combination,average_probability,,,0.2443646774016013
Franklin India Opportunities Fund,2024-04-01,2024-05-01,,4.345069,0.731367,3.613702,5.0,32,2,Combination,average_probability,,,0.5607912862519031
HDFC ELSS Tax saver,2024-04-01,2024-05-01,,2.317903,0.731367,1.586536,30.0,32,18,Combination,average_probability,,,0.11732840260123407
HDFC Flexi Cap Fund,2024-04-01,2024-05-01,,2.17523,0.731367,1.443863,25.0,32,15,Combination,average_probability,,,0.13439035055838658
HDFC Focused Fund,2024-04-01,2024-05-01,,2.336364,0.731367,1.604997,18.0,32,10,Combination,average_probability,,,0.18879553601121501
HDFC Value Fund,2024-04-01,2024-05-01,,1.756638,0.731367,1.025271,24.0,32,14,Combination,average_probability,,,0.13904037943098133
HSBC Flexi Cap Fund,2024-04-01,2024-05-01,,1.317161,0.731367,0.585794,29.0,32,17,Combination,average_probability,,,0.1237199576710588
ICICI Prudential ELSS Tax Saver Fund,2024-04-01,2024-05-01,,-1.73968,0.731367,-2.471047,26.0,32,15,Combination,average_probability,,,0.13094277924801362
ICICI Prudential India Opportunities Fund,2024-04-01,2024-05-01,,0.398406,0.731367,-0.332961,1.0,32,0,Combination,average_probability,,,0.8348648144654467
ITI ELSS Tax Saver Fund,2024-04-01,2024-05-01,,2.332572,0.731367,1.601205,2.0,32,0,Combination,average_probability,,,0.7811804277234691
Kotak ELSS Tax Saver Fund,2024-04-01,2024-05-01,,2.526659,0.731367,1.795292,20.0,32,11,Combination,average_probability,,,0.18578922273383627
LIC MF ELSS Tax Saver,2024-04-01,2024-05-01,,2.278237,0.731367,1.54687,32.0,32,19,Combination,average_probability,,,0.0887546331301204
LIC MF Flexi Cap Fund,2024-04-01,2024-05-01,,1.635679,0.731367,0.904312,28.0,32,16,Combination,average_probability,,,0.12886280472240788
Motilal Oswal ELSS Tax Saver Fund,2024-04-01,2024-05-01,,1.485936,0.731367,0.754569,3.0,32,1,Combination,average_probability,,,0.6674513412523181
Motilal Oswal Flexi Cap Fund,2024-04-01,2024-05-01,,0.30065,0.731367,-0.430717,8.0,32,4,Combination,average_probability,,,0.43415591531384984
Navi Flexi Cap Fund,2024-04-01,2024-05-01,,0.432494,0.731367,-0.298873,4.0,32,1,Combination,average_probability,,,0.6562936642429624
Parag Parikh ELSS Tax Saver Fund,2024-04-01,2024-05-01,,0.333982,0.731367,-0.397385,19.0,32,11,Combination,average_probability,,,0.18639187835762247
Parag Parikh Flexi Cap Fund,2024-04-01,2024-05-01,,1.046461,0.731367,0.315094,17.0,32,10,Combination,average_probability,,,0.21227454833652126
PGIM India Flexi Cap Fund,2024-04-01,2024-05-01,,-1.732539,0.731367,-2.463906,11.0,32,6,Combination,average_probability,,,0.299922467865062
Shriram ELSS Tax Saver Fund,2024-04-01,2024-05-01,,2.694394,0.731367,1.963027,31.0,32,18,Combination,average_probability,,,0.1087181658877354
Shriram Flexi Cap Fund,2024-04-01,2024-05-01,,1.890275,0.731367,1.158908,16.0,32,9,Combination,average_probability,,,0.2131839951506069
Sundaram ELSS Tax Saver Fund,2024-04-01,2024-05-01,,-0.168575,0.731367,-0.899942,9.0,32,5,Combination,average_probability,,,0.4011237105327064
UTI ELSS Tax Saver Fund,2024-04-01,2024-05-01,,0.912111,0.731367,0.180744,7.0,32,3,Combination,average_probability,,,0.46925801842970155
UTI Flexi Cap Fund,2024-04-01,2024-05-01,,0.680787,0.731367,-0.05058,15.0,32,8,Combination,average_probability,,,0.22083096278136213
UTI Value Fund,2024-04-01,2024-05-01,,2.645571,0.731367,1.914204,10.0,32,5,Combination,average_probability,,,0.3977578773273436
Axis Flexi Cap Fund,2024-05-01,2024-06-01,,7.371295,7.051242,0.320053,23.0,32,13,Combination,average_probability,,,0.21710120916757927
DSP ELSS Tax Saver Fund,2024-05-01,2024-06-01,,6.930649,7.051242,-0.120593,2.0,32,0,Combination,average_probability,,,0.8569125220063333
DSP Flexi Cap Fund,2024-05-01,2024-06-01,,7.270235,7.051242,0.218993,21.0,32,12,Combination,average_probability,,,0.2343957896815317
Edelweiss ELSS Tax saver Fund,2024-05-01,2024-06-01,,8.367259,7.051242,1.316017,32.0,32,19,Combination,average_probability,,,0.1205840052036689
Edelweiss Flexi Cap Fund,2024-05-01,2024-06-01,,8.725316,7.051242,1.674074,30.0,32,18,Combination,average_probability,,,0.14715498111954117
Franklin India ELSS Tax Saver Fund,2024-05-01,2024-06-01,,6.915345,7.051242,-0.135897,18.0,32,10,Combination,average_probability,,,0.24253874085862284
Franklin India Flexi Cap Fund,2024-05-01,2024-06-01,,6.790821,7.051242,-0.260421,31.0,32,18,Combination,average_probability,,,0.12789119901774498
Franklin India Focused Equity Fund,2024-05-01,2024-06-01,,6.51886,7.051242,-0.532382,12.0,32,6,Combination,average_probability,,,0.41348898800786626
Franklin India Opportunities Fund,2024-05-01,2024-06-01,,7.498378,7.051242,0.447136,10.0,32,5,Combination,average_probability,,,0.4484444842029825
HDFC ELSS Tax saver,2024-05-01,2024-06-01,,6.051424,7.051242,-0.999818,9.0,32,5,Combination,average_probability,,,0.5599807217710678
HDFC Flexi Cap Fund,2024-05-01,2024-06-01,,6.208431,7.051242,-0.842811,14.0,32,8,Combination,average_probability,,,0.32988337560585484
HDFC Focused Fund,2024-05-01,2024-06-01,,6.364508,7.051242,-0.686734,24.0,32,14,Combination,average_probability,,,0.21588981160476142
HDFC Value Fund,2024-05-01,2024-06-01,,7.475505,7.051242,0.424263,20.0,32,11,Combination,average_probability,,,0.2422327275871247
HSBC Flexi Cap Fund,2024-05-01,2024-06-01,,8.116271,7.051242,1.065029,26.0,32,15,Combination,average_probability,,,0.19780642704724674
ICICI Prudential ELSS Tax Saver Fund,2024-05-01,2024-06-01,,6.083416,7.051242,-0.967826,27.0,32,16,Combination,average_probability,,,0.187585511563757
ICICI Prudential India Opportunities Fund,2024-05-01,2024-06-01,,5.385779,7.051242,-1.665463,5.0,32,2,Combination,average_probability,,,0.7405634182649737
ITI ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.780891,7.051242,-1.270351,3.0,32,1,Combination,average_probability,,,0.8561763417697891
Kotak ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.351887,7.051242,-1.699355,11.0,32,6,Combination,average_probability,,,0.42540465950630607
LIC MF ELSS Tax Saver,2024-05-01,2024-06-01,,8.539354,7.051242,1.488112,16.0,32,9,Combination,average_probability,,,0.2791395332789523
LIC MF Flexi Cap Fund,2024-05-01,2024-06-01,,8.578565,7.051242,1.527323,25.0,32,15,Combination,average_probability,,,0.20257738333353878
Motilal Oswal ELSS Tax Saver Fund,2024-05-01,2024-06-01,,9.013836,7.051242,1.962594,4.0,32,1,Combination,average_probability,,,0.7454307618237322
Motilal Oswal Flexi Cap Fund,2024-05-01,2024-06-01,,9.078674,7.051242,2.027432,19.0,32,11,Combination,average_probability,,,0.24228759575229042
Navi Flexi Cap Fund,2024-05-01,2024-06-01,,7.593285,7.051242,0.542043,1.0,32,0,Combination,average_probability,,,0.8668201973549544
Parag Parikh ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.210036,7.051242,-1.841206,29.0,32,17,Combination,average_probability,,,0.15290161412143216
Parag Parikh Flexi Cap Fund,2024-05-01,2024-06-01,,4.537794,7.051242,-2.513448,15.0,32,8,Combination,average_probability,,,0.2858015203826185
PGIM India Flexi Cap Fund,2024-05-01,2024-06-01,,7.99343,7.051242,0.942188,6.0,32,3,Combination,average_probability,,,0.6648370059115729
Shriram ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.103785,7.051242,-1.947457,22.0,32,13,Combination,average_probability,,,0.21728733326748953
Shriram Flexi Cap Fund,2024-05-01,2024-06-01,,4.568717,7.051242,-2.482525,8.0,32,4,Combination,average_probability,,,0.5664862621573218
Sundaram ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.823164,7.051242,-1.228078,13.0,32,7,Combination,average_probability,,,0.36133023676543624
UTI ELSS Tax Saver Fund,2024-05-01,2024-06-01,,7.975032,7.051242,0.92379,28.0,32,16,Combination,average_probability,,,0.15384664299514964
UTI Flexi Cap Fund,2024-05-01,2024-06-01,,7.216369,7.051242,0.165127,7.0,32,3,Combination,average_probability,,,0.6378486160682736
UTI Value Fund,2024-05-01,2024-06-01,,8.606123,7.051242,1.554881,17.0,32,10,Combination,average_probability,,,0.2689504134576243
Axis Flexi Cap Fund,2024-06-01,2024-07-01,,2.482014,4.390997,-1.908983,22.0,33,12,Combination,average_probability,,,0.16955876661940505
DSP ELSS Tax Saver Fund,2024-06-01,2024-07-01,,5.438025,4.390997,1.047028,1.0,33,0,Combination,average_probability,,,0.8779921066321023
DSP Flexi Cap Fund,2024-06-01,2024-07-01,,3.682852,4.390997,-0.708145,24.0,33,13,Combination,average_probability,,,0.16253389899241077
Edelweiss ELSS Tax saver Fund,2024-06-01,2024-07-01,,2.29958,4.390997,-2.091417,20.0,33,11,Combination,average_probability,,,0.2524342923638137
Edelweiss Flexi Cap Fund,2024-06-01,2024-07-01,,2.597585,4.390997,-1.793412,29.0,33,16,Combination,average_probability,,,0.14075411404937485
Franklin India ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.994447,4.390997,-0.39655,5.0,33,2,Combination,average_probability,,,0.736633317633868
Franklin India Flexi Cap Fund,2024-06-01,2024-07-01,,3.920058,4.390997,-0.470939,4.0,33,1,Combination,average_probability,,,0.7383168581377825
Franklin India Focused Equity Fund,2024-06-01,2024-07-01,,2.404036,4.390997,-1.986961,26.0,33,15,Combination,average_probability,,,0.15327564559483858
Franklin India Opportunities Fund,2024-06-01,2024-07-01,,2.65292,4.390997,-1.738077,3.0,33,1,Combination,average_probability,,,0.8225572472369594
HDFC ELSS Tax saver,2024-06-01,2024-07-01,,2.903611,4.390997,-1.487386,19.0,33,10,Combination,average_probability,,,0.2695652696118261
HDFC Flexi Cap Fund,2024-06-01,2024-07-01,,2.890179,4.390997,-1.500818,11.0,33,6,Combination,average_probability,,,0.3752568573832768
HDFC Focused Fund,2024-06-01,2024-07-01,,2.360188,4.390997,-2.030809,23.0,33,13,Combination,average_probability,,,0.16326528516400982
HDFC Value Fund,2024-06-01,2024-07-01,,3.921894,4.390997,-0.469103,6.0,33,3,Combination,average_probability,,,0.7355557879449489
HSBC Flexi Cap Fund,2024-06-01,2024-07-01,,2.97356,4.390997,-1.417437,18.0,33,10,Combination,average_probability,,,0.2796091119400817
ICICI Prudential ELSS Tax Saver Fund,2024-06-01,2024-07-01,,4.664275,4.390997,0.273278,33.0,33,19,Combination,average_probability,,,0.09168586470074214
ICICI Prudential India Opportunities Fund,2024-06-01,2024-07-01,,5.221113,4.390997,0.830116,10.0,33,5,Combination,average_probability,,,0.39568592980018463
ITI ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.049052,4.390997,-1.341945,2.0,33,0,Combination,average_probability,,,0.8437074620410795
Kotak ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.156319,4.390997,-1.234678,21.0,33,12,Combination,average_probability,,,0.1970080123144097
LIC MF ELSS Tax Saver,2024-06-01,2024-07-01,,3.070136,4.390997,-1.320861,32.0,33,18,Combination,average_probability,,,0.11212656065937548
LIC MF Flexi Cap Fund,2024-06-01,2024-07-01,,3.305034,4.390997,-1.085963,30.0,33,17,Combination,average_probability,,,0.13545670459377807
Motilal Oswal ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.133506,4.390997,-1.257491,9.0,33,4,Combination,average_probability,,,0.5560976684687594
Motilal Oswal Flexi Cap Fund,2024-06-01,2024-07-01,,3.074992,4.390997,-1.316005,31.0,33,18,Combination,average_probability,,,0.1353223490558583
Navi Flexi Cap Fund,2024-06-01,2024-07-01,,3.831163,4.390997,-0.559834,28.0,33,16,Combination,average_probability,,,0.14084667943566276
Nippon India Value Fund,2024-06-01,2024-07-01,,3.335344,4.390997,-1.055653,7.0,33,3,Combination,average_probability,,,0.7152727489373595
Parag Parikh ELSS Tax Saver Fund,2024-06-01,2024-07-01,,4.793368,4.390997,0.402371,15.0,33,8,Combination,average_probability,,,0.3043390860039276
Parag Parikh Flexi Cap Fund,2024-06-01,2024-07-01,,2.903931,4.390997,-1.487066,13.0,33,7,Combination,average_probability,,,0.3571519803144658
PGIM India Flexi Cap Fund,2024-06-01,2024-07-01,,2.336096,4.390997,-2.054901,17.0,33,9,Combination,average_probability,,,0.28365315561939075
Shriram ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.009417,4.390997,-1.38158,14.0,33,7,Combination,average_probability,,,0.3323978181841086
Shriram Flexi Cap Fund,2024-06-01,2024-07-01,,2.333637,4.390997,-2.05736,8.0,33,4,Combination,average_probability,,,0.6060723924525117
Sundaram ELSS Tax Saver Fund,2024-06-01,2024-07-01,,2.775656,4.390997,-1.615341,16.0,33,9,Combination,average_probability,,,0.29188547917754176
UTI ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.403802,4.390997,-0.987195,27.0,33,15,Combination,average_probability,,,0.1439620933293003
UTI Flexi Cap Fund,2024-06-01,2024-07-01,,3.02596,4.390997,-1.365037,25.0,33,14,Combination,average_probability,,,0.1586703315136465
UTI Value Fund,2024-06-01,2024-07-01,,4.09342,4.390997,-0.297577,12.0,33,6,Combination,average_probability,,,0.37514269263784056
Axis Flexi Cap Fund,2024-07-01,2024-08-01,,2.508834,1.035556,1.473278,10.0,33,5,Combination,average_probability,,,0.4932269957835354
DSP ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.695555,1.035556,0.659999,8.0,33,4,Combination,average_probability,,,0.6032633014258143
DSP Flexi Cap Fund,2024-07-01,2024-08-01,,2.281496,1.035556,1.24594,14.0,33,7,Combination,average_probability,,,0.40063780395368576
Edelweiss ELSS Tax saver Fund,2024-07-01,2024-08-01,,2.20138,1.035556,1.165824,5.0,33,2,Combination,average_probability,,,0.6709551472757865
Edelweiss Flexi Cap Fund,2024-07-01,2024-08-01,,2.239335,1.035556,1.203779,15.0,33,8,Combination,average_probability,,,0.3486458431670161
Franklin India ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.724601,1.035556,0.689045,23.0,33,13,Combination,average_probability,,,0.2392743634985431
Franklin India Flexi Cap Fund,2024-07-01,2024-08-01,,1.738428,1.035556,0.702872,24.0,33,13,Combination,average_probability,,,0.21991916790631616
Franklin India Focused Equity Fund,2024-07-01,2024-08-01,,2.022357,1.035556,0.986801,9.0,33,4,Combination,average_probability,,,0.595220576190005
Franklin India Opportunities Fund,2024-07-01,2024-08-01,,1.802703,1.035556,0.767147,19.0,33,10,Combination,average_probability,,,0.32089924649426776
HDFC ELSS Tax saver,2024-07-01,2024-08-01,,1.991641,1.035556,0.956085,27.0,33,15,Combination,average_probability,,,0.17018211002368214
HDFC Flexi Cap Fund,2024-07-01,2024-08-01,,1.768461,1.035556,0.732905,28.0,33,16,Combination,average_probability,,,0.16751734559298292
HDFC Focused Fund,2024-07-01,2024-08-01,,1.581999,1.035556,0.546443,31.0,33,18,Combination,average_probability,,,0.13190647983291773
HDFC Value Fund,2024-07-01,2024-08-01,,1.873672,1.035556,0.838116,22.0,33,12,Combination,average_probability,,,0.25038906545541184
HSBC Flexi Cap Fund,2024-07-01,2024-08-01,,2.06088,1.035556,1.025324,20.0,33,11,Combination,average_probability,,,0.29410765864809263
ICICI Prudential ELSS Tax Saver Fund,2024-07-01,2024-08-01,,2.794379,1.035556,1.758823,4.0,33,1,Combination,average_probability,,,0.6736847721721254
ICICI Prudential India Opportunities Fund,2024-07-01,2024-08-01,,2.982646,1.035556,1.94709,7.0,33,3,Combination,average_probability,,,0.6298945719462857
ITI ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.636609,1.035556,0.601053,21.0,33,12,Combination,average_probability,,,0.27103458374519046
Kotak ELSS Tax Saver Fund,2024-07-01,2024-08-01,,-0.83931,1.035556,-1.874866,25.0,33,14,Combination,average_probability,,,0.2033664061394123
LIC MF ELSS Tax Saver,2024-07-01,2024-08-01,,1.532421,1.035556,0.496865,30.0,33,17,Combination,average_probability,,,0.1384820698909561
LIC MF Flexi Cap Fund,2024-07-01,2024-08-01,,0.095282,1.035556,-0.940274,18.0,33,10,Combination,average_probability,,,0.33140847958262176
